_id,Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Motorcycle_Moped,Involving_Truck,Involving_Bus,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
1964,2012,Far Northern,Hospitalisation,No,No,Yes,3,0,3,0,0,3
1965,2012,Far Northern,Hospitalisation,No,Yes,No,11,0,12,1,0,13
1966,2012,Far Northern,Hospitalisation,Yes,No,No,52,0,56,2,2,60
1967,2012,Far Northern,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
1968,2012,Far Northern,Medical treatment,No,No,No,240,0,0,291,27,318
1969,2012,Far Northern,Medical treatment,No,No,Yes,9,0,0,13,1,14
1970,2012,Far Northern,Medical treatment,No,Yes,No,9,0,0,11,2,13
1971,2012,Far Northern,Medical treatment,Yes,No,No,19,0,0,19,0,19
1972,2012,Far Northern,Minor injury,No,No,No,76,0,0,0,96,96
1973,2012,Far Northern,Minor injury,No,No,Yes,3,0,0,0,3,3
1974,2012,Far Northern,Minor injury,No,Yes,No,6,0,0,0,6,6
1975,2012,Far Northern,Minor injury,Yes,No,No,6,0,0,0,6,6
1976,2012,North Coast,Fatal,No,No,No,40,43,35,17,0,95
1977,2012,North Coast,Fatal,No,No,Yes,1,1,2,0,0,3
1978,2012,North Coast,Fatal,No,Yes,No,9,13,3,6,1,23
1979,2012,North Coast,Fatal,Yes,No,No,15,15,2,5,1,23
1980,2012,North Coast,Fatal,Yes,No,Yes,1,1,0,1,0,2
1981,2012,North Coast,Fatal,Yes,Yes,No,1,1,0,0,0,1
1982,2012,North Coast,Hospitalisation,No,No,No,789,0,968,122,77,1167
1983,2012,North Coast,Hospitalisation,No,No,Yes,7,0,8,1,6,15
1984,2012,North Coast,Hospitalisation,No,Yes,No,57,0,69,2,5,76
1985,2012,North Coast,Hospitalisation,No,Yes,Yes,1,0,2,1,0,3
1986,2012,North Coast,Hospitalisation,Yes,No,No,168,0,181,8,3,192
1987,2012,North Coast,Hospitalisation,Yes,Yes,No,2,0,3,0,0,3
1988,2012,North Coast,Medical treatment,No,No,No,810,0,0,987,75,1062
1989,2012,North Coast,Medical treatment,No,No,Yes,18,0,0,23,1,24
1990,2012,North Coast,Medical treatment,No,Yes,No,47,0,0,56,6,62
1991,2012,North Coast,Medical treatment,Yes,No,No,83,0,0,90,3,93
1992,2012,North Coast,Medical treatment,Yes,Yes,No,4,0,0,5,0,5
1993,2012,North Coast,Minor injury,No,No,No,269,0,0,0,317,317
1994,2012,North Coast,Minor injury,No,No,Yes,6,0,0,0,11,11
1995,2012,North Coast,Minor injury,No,Yes,No,20,0,0,0,20,20
1996,2012,North Coast,Minor injury,Yes,No,No,19,0,0,0,20,20
1997,2012,Northern,Fatal,No,No,No,14,14,1,8,2,25
1998,2012,Northern,Fatal,No,Yes,No,2,2,2,0,0,4
1999,2012,Northern,Fatal,Yes,No,No,2,2,0,0,0,2
2000,2012,Northern,Fatal,Yes,Yes,No,1,2,0,0,0,2
2001,2012,Northern,Hospitalisation,No,No,No,271,0,338,46,27,411
2002,2012,Northern,Hospitalisation,No,No,Yes,6,0,9,0,2,11
2003,2012,Northern,Hospitalisation,No,Yes,No,26,0,28,1,2,31
2004,2012,Northern,Hospitalisation,No,Yes,Yes,1,0,1,0,0,1
2005,2012,Northern,Hospitalisation,Yes,No,No,80,0,87,2,2,91
2006,2012,Northern,Hospitalisation,Yes,Yes,No,2,0,2,0,0,2
2007,2012,Northern,Medical treatment,No,No,No,235,0,0,284,26,310
2008,2012,Northern,Medical treatment,No,No,Yes,8,0,0,11,2,13
2009,2012,Northern,Medical treatment,No,Yes,No,18,0,0,19,4,23
2010,2012,Northern,Medical treatment,Yes,No,No,31,0,0,32,0,32
2011,2012,Northern,Minor injury,No,No,No,54,0,0,0,60,60
2012,2012,Northern,Minor injury,No,No,Yes,2,0,0,0,2,2
2013,2012,Northern,Minor injury,No,Yes,No,3,0,0,0,3,3
2014,2012,Northern,Minor injury,Yes,No,No,8,0,0,0,9,9
2015,2012,South Eastern,Fatal,No,No,No,24,28,25,1,1,55
2016,2012,South Eastern,Fatal,No,No,Yes,1,2,0,0,0,2
2017,2012,South Eastern,Fatal,No,Yes,No,4,4,2,1,0,7
2018,2012,South Eastern,Fatal,Yes,No,No,10,11,3,2,1,17
2019,2012,South Eastern,Hospitalisation,No,No,No,639,0,801,134,69,1004
2020,2012,South Eastern,Hospitalisation,No,No,Yes,24,0,25,13,1,39
2021,2012,South Eastern,Hospitalisation,No,Yes,No,44,0,46,0,3,49
2022,2012,South Eastern,Hospitalisation,No,Yes,Yes,1,0,11,2,0,13
2023,2012,South Eastern,Hospitalisation,Yes,No,No,126,0,132,5,9,146
2024,2012,South Eastern,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
2025,2012,South Eastern,Medical treatment,No,No,No,867,0,0,1068,102,1170
2026,2012,South Eastern,Medical treatment,No,No,Yes,26,0,0,47,0,47
2027,2012,South Eastern,Medical treatment,No,Yes,No,54,0,0,67,2,69
2028,2012,South Eastern,Medical treatment,Yes,No,No,69,0,0,73,2,75
2029,2012,South Eastern,Medical treatment,Yes,Yes,No,3,0,0,3,0,3
2030,2012,South Eastern,Minor injury,No,No,No,292,0,0,0,342,342
2031,2012,South Eastern,Minor injury,No,No,Yes,7,0,0,0,9,9
2032,2012,South Eastern,Minor injury,No,Yes,No,16,0,0,0,16,16
2033,2012,South Eastern,Minor injury,Yes,No,No,18,0,0,0,18,18
2034,2012,South Eastern,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2035,2012,Southern,Fatal,No,No,No,24,25,13,2,1,41
2036,2012,Southern,Fatal,No,Yes,No,10,10,7,3,2,22
2037,2012,Southern,Fatal,Yes,No,No,7,7,1,0,0,8
2038,2012,Southern,Fatal,Yes,Yes,No,2,2,0,0,0,2
2039,2012,Southern,Hospitalisation,No,No,No,528,0,654,74,48,776
2040,2012,Southern,Hospitalisation,No,No,Yes,8,0,9,0,0,9
2041,2012,Southern,Hospitalisation,No,Yes,No,66,0,82,3,12,97
2042,2012,Southern,Hospitalisation,Yes,No,No,107,0,112,3,4,119
2043,2012,Southern,Hospitalisation,Yes,Yes,No,2,0,2,0,0,2
2044,2012,Southern,Medical treatment,No,No,No,480,0,0,596,40,636
2045,2012,Southern,Medical treatment,No,No,Yes,6,0,0,9,2,11
2046,2012,Southern,Medical treatment,No,Yes,No,55,0,0,65,6,71
2047,2012,Southern,Medical treatment,Yes,No,No,48,0,0,48,1,49
2048,2012,Southern,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
2049,2012,Southern,Minor injury,No,No,No,173,0,0,0,214,214
2050,2012,Southern,Minor injury,No,No,Yes,3,0,0,0,3,3
2051,2012,Southern,Minor injury,No,Yes,No,16,0,0,0,16,16
2052,2012,Southern,Minor injury,Yes,No,No,7,0,0,0,7,7
2053,2012,Unknown,Medical treatment,No,No,No,1,0,0,1,0,1
2054,2013,Brisbane,Fatal,No,No,No,17,18,8,1,0,27
2055,2013,Brisbane,Fatal,No,Yes,No,2,2,0,0,0,2
2056,2013,Brisbane,Fatal,Yes,No,No,2,2,0,0,0,2
2057,2013,Brisbane,Fatal,Yes,Yes,No,1,1,0,0,0,1
2058,2013,Brisbane,Hospitalisation,No,No,No,1143,0,1351,160,127,1638
2059,2013,Brisbane,Hospitalisation,No,No,Yes,31,0,39,2,4,45
2060,2013,Brisbane,Hospitalisation,No,Yes,No,89,0,107,14,8,129
2061,2013,Brisbane,Hospitalisation,No,Yes,Yes,1,0,1,0,0,1
2062,2013,Brisbane,Hospitalisation,Yes,No,No,282,0,295,8,10,313
2063,2013,Brisbane,Hospitalisation,Yes,No,Yes,2,0,2,0,0,2
2064,2013,Brisbane,Hospitalisation,Yes,Yes,No,10,0,10,0,0,10
2065,2013,Brisbane,Medical treatment,No,No,No,1552,0,0,1871,135,2006
2066,2013,Brisbane,Medical treatment,No,No,Yes,44,0,0,50,4,54
2067,2013,Brisbane,Medical treatment,No,Yes,No,123,0,0,139,4,143
2068,2013,Brisbane,Medical treatment,No,Yes,Yes,2,0,0,2,1,3
2069,2013,Brisbane,Medical treatment,Yes,No,No,155,0,0,165,0,165
2070,2013,Brisbane,Medical treatment,Yes,No,Yes,3,0,0,3,0,3
2071,2013,Brisbane,Medical treatment,Yes,Yes,No,4,0,0,4,0,4
2072,2013,Brisbane,Minor injury,No,No,No,402,0,0,0,475,475
2073,2013,Brisbane,Minor injury,No,No,Yes,15,0,0,0,18,18
2074,2013,Brisbane,Minor injury,No,Yes,No,20,0,0,0,21,21
2075,2013,Brisbane,Minor injury,No,Yes,Yes,1,0,0,0,1,1
2076,2013,Brisbane,Minor injury,Yes,No,No,32,0,0,0,33,33
2077,2013,Brisbane,Minor injury,Yes,No,Yes,2,0,0,0,2,2
2078,2013,Brisbane,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2079,2013,Central,Fatal,No,No,No,27,30,25,3,1,59
2080,2013,Central,Fatal,No,No,Yes,1,1,1,0,0,2
2081,2013,Central,Fatal,No,Yes,No,10,12,14,3,1,30
2082,2013,Central,Fatal,Yes,No,No,9,9,1,0,0,10
2083,2013,Central,Fatal,Yes,No,Yes,1,1,0,7,0,8
2084,2013,Central,Hospitalisation,No,No,No,496,0,622,49,30,701
2085,2013,Central,Hospitalisation,No,No,Yes,11,0,13,7,6,26
2086,2013,Central,Hospitalisation,No,Yes,No,78,0,91,2,5,98
2087,2013,Central,Hospitalisation,Yes,No,No,99,0,106,5,0,111
2088,2013,Central,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
2089,2013,Central,Medical treatment,No,No,No,379,0,0,444,19,463
2090,2013,Central,Medical treatment,No,No,Yes,6,0,0,12,0,12
2091,2013,Central,Medical treatment,No,Yes,No,42,0,0,51,3,54
2092,2013,Central,Medical treatment,Yes,No,No,36,0,0,37,0,37
2093,2013,Central,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
2094,2013,Central,Minor injury,No,No,No,89,0,0,0,100,100
2095,2013,Central,Minor injury,No,No,Yes,3,0,0,0,6,6
2096,2013,Central,Minor injury,No,Yes,No,11,0,0,0,11,11
2097,2013,Central,Minor injury,Yes,No,No,9,0,0,0,9,9
2098,2013,Far Northern,Fatal,No,No,No,11,12,14,1,0,27
2099,2013,Far Northern,Fatal,No,Yes,No,2,2,1,1,0,4
2100,2013,Far Northern,Fatal,Yes,No,No,4,4,1,0,1,6
2101,2013,Far Northern,Hospitalisation,No,No,No,292,0,354,51,26,431
2102,2013,Far Northern,Hospitalisation,No,No,Yes,7,0,11,2,1,14
2103,2013,Far Northern,Hospitalisation,No,Yes,No,13,0,13,0,2,15
2104,2013,Far Northern,Hospitalisation,Yes,No,No,63,0,68,5,1,74
2105,2013,Far Northern,Medical treatment,No,No,No,243,0,0,297,16,313
2106,2013,Far Northern,Medical treatment,No,No,Yes,8,0,0,10,0,10
2107,2013,Far Northern,Medical treatment,No,Yes,No,19,0,0,24,1,25
2108,2013,Far Northern,Medical treatment,Yes,No,No,21,0,0,23,1,24
2109,2013,Far Northern,Medical treatment,Yes,Yes,No,1,0,0,2,0,2
2110,2013,Far Northern,Minor injury,No,No,No,44,0,0,0,53,53
2111,2013,Far Northern,Minor injury,No,No,Yes,3,0,0,0,3,3
2112,2013,Far Northern,Minor injury,No,Yes,No,4,0,0,0,4,4
2113,2013,Far Northern,Minor injury,Yes,No,No,5,0,0,0,5,5
2114,2013,Far Northern,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2115,2013,North Coast,Fatal,No,No,No,39,40,26,21,4,91
2116,2013,North Coast,Fatal,No,Yes,No,7,11,7,1,1,20
2117,2013,North Coast,Fatal,Yes,No,No,10,10,2,0,1,13
2118,2013,North Coast,Hospitalisation,No,No,No,833,0,1050,105,86,1241
2119,2013,North Coast,Hospitalisation,No,No,Yes,10,0,16,1,0,17
2120,2013,North Coast,Hospitalisation,No,Yes,No,61,0,76,6,5,87
2121,2013,North Coast,Hospitalisation,Yes,No,No,179,0,188,9,2,199
2122,2013,North Coast,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2123,2013,North Coast,Hospitalisation,Yes,Yes,No,4,0,4,0,0,4
2124,2013,North Coast,Medical treatment,No,No,No,780,0,0,938,79,1017
2125,2013,North Coast,Medical treatment,No,No,Yes,10,0,0,12,0,12
2126,2013,North Coast,Medical treatment,No,Yes,No,60,0,0,73,3,76
2127,2013,North Coast,Medical treatment,No,Yes,Yes,1,0,0,4,0,4
2128,2013,North Coast,Medical treatment,Yes,No,No,65,0,0,69,2,71
2129,2013,North Coast,Minor injury,No,No,No,210,0,0,0,260,260
2130,2013,North Coast,Minor injury,No,No,Yes,3,0,0,0,3,3
2131,2013,North Coast,Minor injury,No,Yes,No,10,0,0,0,13,13
2132,2013,North Coast,Minor injury,Yes,No,No,17,0,0,0,17,17
2133,2013,Northern,Fatal,No,No,No,8,9,2,2,0,13
2134,2013,Northern,Fatal,No,No,Yes,1,2,1,6,0,9
2135,2013,Northern,Fatal,No,Yes,No,3,3,3,0,0,6
2136,2013,Northern,Fatal,Yes,No,No,2,2,0,0,0,2
2137,2013,Northern,Fatal,Yes,Yes,No,1,1,0,0,0,1
2138,2013,Northern,Hospitalisation,No,No,No,256,0,317,41,21,379
2139,2013,Northern,Hospitalisation,No,No,Yes,4,0,6,5,1,12
2140,2013,Northern,Hospitalisation,No,Yes,No,28,0,34,3,3,40
2141,2013,Northern,Hospitalisation,Yes,No,No,76,0,80,1,3,84
2142,2013,Northern,Hospitalisation,Yes,Yes,No,3,0,3,0,0,3
2143,2013,Northern,Medical treatment,No,No,No,233,0,0,278,25,303
2144,2013,Northern,Medical treatment,No,No,Yes,5,0,0,6,1,7
2145,2013,Northern,Medical treatment,No,Yes,No,11,0,0,13,2,15
2146,2013,Northern,Medical treatment,Yes,No,No,36,0,0,37,1,38
2147,2013,Northern,Minor injury,No,No,No,42,0,0,0,45,45
2148,2013,Northern,Minor injury,No,Yes,No,2,0,0,0,2,2
2149,2013,Northern,Minor injury,Yes,No,No,2,0,0,0,2,2
2150,2013,South Eastern,Fatal,No,No,No,24,25,14,2,0,41
2151,2013,South Eastern,Fatal,No,No,Yes,2,2,3,0,0,5
2152,2013,South Eastern,Fatal,No,Yes,No,1,1,0,0,0,1
2153,2013,South Eastern,Fatal,Yes,No,No,6,6,1,1,0,8
2154,2013,South Eastern,Fatal,Yes,Yes,No,1,1,0,0,0,1
2155,2013,South Eastern,Hospitalisation,No,No,No,717,0,862,97,75,1034
2156,2013,South Eastern,Hospitalisation,No,No,Yes,16,0,23,3,2,28
2157,2013,South Eastern,Hospitalisation,No,Yes,No,53,0,66,15,3,84
2158,2013,South Eastern,Hospitalisation,Yes,No,No,152,0,155,4,2,161
2159,2013,South Eastern,Hospitalisation,Yes,No,Yes,1,0,2,0,0,2
2160,2013,South Eastern,Medical treatment,No,No,No,886,0,0,1070,80,1150
2161,2013,South Eastern,Medical treatment,No,No,Yes,16,0,0,18,3,21
2162,2013,South Eastern,Medical treatment,No,Yes,No,56,0,0,65,4,69
2163,2013,South Eastern,Medical treatment,No,Yes,Yes,2,0,0,3,0,3
2164,2013,South Eastern,Medical treatment,Yes,No,No,75,0,0,77,3,80
2165,2013,South Eastern,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
2166,2013,South Eastern,Minor injury,No,No,No,195,0,0,0,230,230
2167,2013,South Eastern,Minor injury,No,No,Yes,9,0,0,0,11,11
2168,2013,South Eastern,Minor injury,No,Yes,No,10,0,0,0,10,10
2169,2013,South Eastern,Minor injury,Yes,No,No,16,0,0,0,16,16
2170,2013,Southern,Fatal,No,No,No,33,38,21,10,0,69
2171,2013,Southern,Fatal,No,Yes,No,13,18,2,6,0,26
2172,2013,Southern,Fatal,Yes,No,No,7,7,2,0,0,9
2173,2013,Southern,Fatal,Yes,Yes,No,1,1,0,0,0,1
2174,2013,Southern,Hospitalisation,No,No,No,506,0,624,73,59,756
2175,2013,Southern,Hospitalisation,No,No,Yes,6,0,8,8,1,17
2176,2013,Southern,Hospitalisation,No,Yes,No,71,0,79,11,2,92
2177,2013,Southern,Hospitalisation,No,Yes,Yes,2,0,2,0,0,2
2178,2013,Southern,Hospitalisation,Yes,No,No,79,0,87,1,7,95
2179,2013,Southern,Medical treatment,No,No,No,511,0,0,630,39,669
2180,2013,Southern,Medical treatment,No,No,Yes,11,0,0,14,0,14
2181,2013,Southern,Medical treatment,No,Yes,No,62,0,0,75,3,78
2182,2013,Southern,Medical treatment,Yes,No,No,46,0,0,46,0,46
2183,2013,Southern,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
2184,2013,Southern,Minor injury,No,No,No,138,0,0,0,154,154
2185,2013,Southern,Minor injury,No,No,Yes,4,0,0,0,6,6
2186,2013,Southern,Minor injury,No,Yes,No,12,0,0,0,14,14
2187,2013,Southern,Minor injury,Yes,No,No,7,0,0,0,7,7
2188,2014,Brisbane,Fatal,No,No,No,13,14,1,1,1,17
2189,2014,Brisbane,Fatal,No,Yes,No,5,6,1,1,0,8
2190,2014,Brisbane,Fatal,Yes,No,No,5,5,0,0,1,6
2191,2014,Brisbane,Hospitalisation,No,No,No,1011,0,1190,120,96,1406
2192,2014,Brisbane,Hospitalisation,No,No,Yes,26,0,32,3,2,37
2193,2014,Brisbane,Hospitalisation,No,Yes,No,90,0,101,5,4,110
2194,2014,Brisbane,Hospitalisation,Yes,No,No,249,0,261,2,4,267
2195,2014,Brisbane,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2196,2014,Brisbane,Hospitalisation,Yes,Yes,No,5,0,5,0,0,5
2197,2014,Brisbane,Medical treatment,No,No,No,1577,0,0,1882,110,1992
2198,2014,Brisbane,Medical treatment,No,No,Yes,36,0,0,52,2,54
2199,2014,Brisbane,Medical treatment,No,Yes,No,112,0,0,121,4,125
2200,2014,Brisbane,Medical treatment,No,Yes,Yes,1,0,0,3,0,3
2201,2014,Brisbane,Medical treatment,Yes,No,No,168,0,0,172,2,174
2202,2014,Brisbane,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
2203,2014,Brisbane,Medical treatment,Yes,Yes,No,5,0,0,5,0,5
2204,2014,Brisbane,Minor injury,No,No,No,427,0,0,0,491,491
2205,2014,Brisbane,Minor injury,No,No,Yes,5,0,0,0,6,6
2206,2014,Brisbane,Minor injury,No,Yes,No,20,0,0,0,31,31
2207,2014,Brisbane,Minor injury,No,Yes,Yes,1,0,0,0,1,1
2208,2014,Brisbane,Minor injury,Yes,No,No,35,0,0,0,37,37
2209,2014,Brisbane,Minor injury,Yes,Yes,No,3,0,0,0,3,3
2210,2014,Central,Fatal,No,No,No,13,14,12,3,0,29
2211,2014,Central,Fatal,No,Yes,No,8,11,5,0,0,16
2212,2014,Central,Fatal,Yes,No,No,4,4,3,0,0,7
2213,2014,Central,Fatal,Yes,Yes,No,1,1,0,0,0,1
2214,2014,Central,Hospitalisation,No,No,No,418,0,535,48,29,612
2215,2014,Central,Hospitalisation,No,No,Yes,7,0,35,0,0,35
2216,2014,Central,Hospitalisation,No,Yes,No,46,0,52,3,1,56
2217,2014,Central,Hospitalisation,Yes,No,No,102,0,104,4,3,111
2218,2014,Central,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
2219,2014,Central,Medical treatment,No,No,No,323,0,0,403,19,422
2220,2014,Central,Medical treatment,No,No,Yes,4,0,0,7,1,8
2221,2014,Central,Medical treatment,No,Yes,No,29,0,0,30,1,31
2222,2014,Central,Medical treatment,Yes,No,No,40,0,0,42,0,42
2223,2014,Central,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2224,2014,Central,Minor injury,No,No,No,91,0,0,0,108,108
2225,2014,Central,Minor injury,No,Yes,No,5,0,0,0,6,6
2226,2014,Central,Minor injury,Yes,No,No,6,0,0,0,6,6
2227,2014,Far Northern,Fatal,No,No,No,11,12,10,3,0,25
2228,2014,Far Northern,Fatal,No,No,Yes,1,1,7,0,0,8
2229,2014,Far Northern,Fatal,No,Yes,No,2,2,0,0,0,2
2230,2014,Far Northern,Fatal,Yes,No,No,3,3,0,2,0,5
2231,2014,Far Northern,Hospitalisation,No,No,No,265,0,316,36,27,379
2232,2014,Far Northern,Hospitalisation,No,No,Yes,11,0,19,3,19,41
2233,2014,Far Northern,Hospitalisation,No,Yes,No,22,0,26,5,3,34
2234,2014,Far Northern,Hospitalisation,Yes,No,No,65,0,68,2,1,71
2235,2014,Far Northern,Hospitalisation,Yes,No,Yes,2,0,2,0,0,2
2236,2014,Far Northern,Medical treatment,No,No,No,246,0,0,323,22,345
2237,2014,Far Northern,Medical treatment,No,No,Yes,6,0,0,10,1,11
2238,2014,Far Northern,Medical treatment,No,Yes,No,13,0,0,14,0,14
2239,2014,Far Northern,Medical treatment,Yes,No,No,22,0,0,23,0,23
2240,2014,Far Northern,Minor injury,No,No,No,68,0,0,0,77,77
2241,2014,Far Northern,Minor injury,No,No,Yes,3,0,0,0,4,4
2242,2014,Far Northern,Minor injury,No,Yes,No,1,0,0,0,2,2
2243,2014,Far Northern,Minor injury,Yes,No,No,6,0,0,0,6,6
2244,2014,North Coast,Fatal,No,No,No,34,39,38,6,4,87
2245,2014,North Coast,Fatal,No,Yes,No,4,4,0,0,0,4
2246,2014,North Coast,Fatal,Yes,No,No,8,8,3,0,0,11
2247,2014,North Coast,Fatal,Yes,Yes,No,1,1,0,0,0,1
2248,2014,North Coast,Hospitalisation,No,No,No,871,0,1099,97,75,1271
2249,2014,North Coast,Hospitalisation,No,No,Yes,7,0,11,5,0,16
2250,2014,North Coast,Hospitalisation,No,Yes,No,49,0,60,4,5,69
2251,2014,North Coast,Hospitalisation,No,Yes,Yes,1,0,1,0,0,1
2252,2014,North Coast,Hospitalisation,Yes,No,No,206,0,214,7,5,226
2253,2014,North Coast,Hospitalisation,Yes,Yes,No,3,0,3,1,0,4
2254,2014,North Coast,Medical treatment,No,No,No,857,0,0,1015,82,1097
2255,2014,North Coast,Medical treatment,No,No,Yes,18,0,0,31,2,33
2256,2014,North Coast,Medical treatment,No,Yes,No,64,0,0,77,4,81
2257,2014,North Coast,Medical treatment,Yes,No,No,91,0,0,99,6,105
2258,2014,North Coast,Medical treatment,Yes,Yes,No,3,0,0,3,0,3
2259,2014,North Coast,Minor injury,No,No,No,245,0,0,0,285,285
2260,2014,North Coast,Minor injury,No,No,Yes,6,0,0,0,7,7
2261,2014,North Coast,Minor injury,No,Yes,No,9,0,0,0,9,9
2262,2014,North Coast,Minor injury,Yes,No,No,25,0,0,0,25,25
2263,2014,North Coast,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2264,2014,Northern,Fatal,No,No,No,13,14,17,2,0,33
2265,2014,Northern,Fatal,No,Yes,No,1,1,0,0,0,1
2266,2014,Northern,Fatal,Yes,No,No,2,2,0,0,0,2
2267,2014,Northern,Hospitalisation,No,No,No,272,0,337,33,31,401
2268,2014,Northern,Hospitalisation,No,No,Yes,6,0,10,11,1,22
2269,2014,Northern,Hospitalisation,No,Yes,No,28,0,35,5,2,42
2270,2014,Northern,Hospitalisation,Yes,No,No,71,0,75,2,3,80
2271,2014,Northern,Hospitalisation,Yes,Yes,No,1,0,1,0,1,2
2272,2014,Northern,Medical treatment,No,No,No,192,0,0,240,21,261
2273,2014,Northern,Medical treatment,No,No,Yes,3,0,0,4,1,5
2274,2014,Northern,Medical treatment,No,Yes,No,12,0,0,13,0,13
2275,2014,Northern,Medical treatment,Yes,No,No,32,0,0,33,0,33
2276,2014,Northern,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
2277,2014,Northern,Minor injury,No,No,No,71,0,0,0,77,77
2278,2014,Northern,Minor injury,No,No,Yes,1,0,0,0,1,1
2279,2014,Northern,Minor injury,No,Yes,No,3,0,0,0,3,3
2280,2014,Northern,Minor injury,Yes,No,No,3,0,0,0,3,3
2281,2014,South Eastern,Fatal,No,No,No,14,16,15,4,0,35
2282,2014,South Eastern,Fatal,No,Yes,No,1,1,0,0,0,1
2283,2014,South Eastern,Fatal,Yes,No,No,7,7,0,0,0,7
2284,2014,South Eastern,Hospitalisation,No,No,No,672,0,832,79,74,985
2285,2014,South Eastern,Hospitalisation,No,No,Yes,15,0,21,6,0,27
2286,2014,South Eastern,Hospitalisation,No,Yes,No,43,0,54,9,1,64
2287,2014,South Eastern,Hospitalisation,Yes,No,No,160,0,170,5,4,179
2288,2014,South Eastern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2289,2014,South Eastern,Hospitalisation,Yes,Yes,No,5,0,5,0,1,6
2290,2014,South Eastern,Medical treatment,No,No,No,937,0,0,1126,78,1204
2291,2014,South Eastern,Medical treatment,No,No,Yes,26,0,0,32,2,34
2292,2014,South Eastern,Medical treatment,No,Yes,No,55,0,0,64,4,68
2293,2014,South Eastern,Medical treatment,Yes,No,No,72,0,0,75,3,78
2294,2014,South Eastern,Medical treatment,Yes,No,Yes,2,0,0,2,0,2
2295,2014,South Eastern,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2296,2014,South Eastern,Minor injury,No,No,No,264,0,0,0,331,331
2297,2014,South Eastern,Minor injury,No,No,Yes,5,0,0,0,6,6
2298,2014,South Eastern,Minor injury,No,Yes,No,18,0,0,0,22,22
2299,2014,South Eastern,Minor injury,No,Yes,Yes,2,0,0,0,3,3
2300,2014,South Eastern,Minor injury,Yes,No,No,20,0,0,0,21,21
2301,2014,Southern,Fatal,No,No,No,32,39,27,2,0,68
2302,2014,Southern,Fatal,No,Yes,No,10,12,4,1,0,17
2303,2014,Southern,Fatal,Yes,No,No,4,4,1,0,0,5
2304,2014,Southern,Fatal,Yes,Yes,No,2,2,0,0,0,2
2305,2014,Southern,Hospitalisation,No,No,No,508,0,616,52,42,710
2306,2014,Southern,Hospitalisation,No,No,Yes,6,0,8,0,1,9
2307,2014,Southern,Hospitalisation,No,Yes,No,82,0,91,5,7,103
2308,2014,Southern,Hospitalisation,Yes,No,No,86,0,91,1,0,92
2309,2014,Southern,Hospitalisation,Yes,Yes,No,2,0,2,0,0,2
2310,2014,Southern,Medical treatment,No,No,No,468,0,0,597,52,649
2311,2014,Southern,Medical treatment,No,No,Yes,8,0,0,17,2,19
2312,2014,Southern,Medical treatment,No,Yes,No,62,0,0,68,6,74
2313,2014,Southern,Medical treatment,No,Yes,Yes,1,0,0,1,0,1
2314,2014,Southern,Medical treatment,Yes,No,No,40,0,0,46,1,47
2315,2014,Southern,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
2316,2014,Southern,Minor injury,No,No,No,130,0,0,0,151,151
2317,2014,Southern,Minor injury,No,Yes,No,20,0,0,0,21,21
2318,2014,Southern,Minor injury,Yes,No,No,8,0,0,0,10,10
2319,2014,Southern,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2320,2015,Brisbane,Fatal,No,No,No,17,17,3,2,1,23
2321,2015,Brisbane,Fatal,No,Yes,No,3,4,1,0,1,6
2322,2015,Brisbane,Fatal,Yes,No,No,8,8,0,0,1,9
2323,2015,Brisbane,Hospitalisation,No,No,No,909,0,1098,122,69,1289
2324,2015,Brisbane,Hospitalisation,No,No,Yes,27,0,33,6,6,45
2325,2015,Brisbane,Hospitalisation,No,Yes,No,81,0,87,13,4,104
2326,2015,Brisbane,Hospitalisation,Yes,No,No,282,0,292,9,6,307
2327,2015,Brisbane,Hospitalisation,Yes,No,Yes,3,0,3,0,0,3
2328,2015,Brisbane,Hospitalisation,Yes,Yes,No,5,0,7,0,1,8
2329,2015,Brisbane,Medical treatment,No,No,No,1656,0,0,1989,124,2113
2330,2015,Brisbane,Medical treatment,No,No,Yes,56,0,0,63,2,65
